p:min_p,p:reasoning_effort,p:repeat_penalty,p:temperature,p:top_k,p:top_p,objective,job_id,job_status,m:timestamp_submit,m:timestamp_gather,sol.p:min_p,sol.p:reasoning_effort,sol.p:repeat_penalty,sol.p:temperature,sol.p:top_k,sol.p:top_p,sol.objective,sol.objective_std_al,sol.objective_std_ep
0.6555670717397108,high,1.239846646175453,2.0641961075928696,22,0.7619685681796291,1.0,253,DONE,10308.778895378113,10362.7789645195,0.6515827425412454,high,1.126164106853956,1.2966061582345598,62,0.6441245115894049,0.2663374429688272,0.43694718414200845,0.06692509030269234
0.6281717673341795,high,1.2075078270189774,1.7579293282124033,93,0.6997296088900855,0.0,255,DONE,10339.640787124634,10407.124809026718,0.7661036767899676,high,1.1346764390392217,1.835851266277578,95,0.661780459054393,0.2661233044256406,0.4327813173904072,0.08945402497955
0.6991779748524726,high,1.0771111240505475,1.997958207263175,92,0.664324922357532,1.0,256,DONE,10363.17385673523,10412.926320075989,0.6989457436863074,high,1.2480473546627486,3.052667847053127,92,0.6553147838913911,0.31122304595036293,0.4565543220904382,0.0769507153981145
0.65483924232938,high,1.1616009218783896,3.695471859653947,31,0.8857478842952815,0.0,258,DONE,10413.330198049545,10480.402225494385,0.6814787483793233,high,1.183363367224665,1.3151510091382133,93,0.6242428159429478,0.3253738087047239,0.46495106464158853,0.05767322431041103
0.7097598332125664,high,1.2349088584893573,2.106664853276531,21,0.7774437210768843,1.0,257,DONE,10407.515675067902,10486.657952547073,0.6437909626177473,high,1.1024794572932128,4.6568106037148835,76,0.6029910415009998,0.2578085070715205,0.4332322900168359,0.060440579413524306
0.7020098576739501,high,1.161754830491617,1.9569810854582346,85,0.6972336364834268,0.0,259,DONE,10480.78344464302,10526.723773479462,0.6924560676371821,high,1.101496095039469,1.7383586977399326,72,0.6592474370874094,0.2931531987815495,0.45096219629407774,0.06202820599788955
0.5461401971740929,high,1.239789112126291,2.5370552737805436,16,0.7819771306463744,1.0,260,DONE,10487.057056188583,10540.27848815918,0.7001286557201472,high,1.1041648504134582,2.059968054092681,80,0.6392184719906451,0.3054787226333207,0.4554668193688876,0.0686399963987807
0.7124298630006755,high,1.2674304472706934,2.1046060963685806,9,0.7420459400814032,0.0,262,DONE,10540.67745923996,10626.043828964233,0.674135290277968,high,1.171208659551159,1.4281896619279835,71,0.7121260173312466,0.27831197206874236,0.4425339162144181,0.07083891071918211
0.7290093068843162,high,1.0356116319978004,3.3253295089759267,93,0.6138711519459238,0.0,263,DONE,10626.447901248932,10661.006944179535,0.6524295907545913,high,1.0465274588830324,1.9243106484471422,92,0.657099153515241,0.3250537831476742,0.464740708986421,0.05839430297432819
0.5927543122051327,high,1.210001425339882,2.123369152994551,22,0.7964490286739413,0.0,261,DONE,10527.12399673462,10672.862974405289,0.7300806490826093,high,1.2122600121736469,2.230407341293318,67,0.6825190875191972,0.27402356592119137,0.43988230325799477,0.07374422364814417
0.571553037363998,high,1.1505149553464054,2.4929356853324873,17,0.7899516445825578,0.0,264,DONE,10661.406672239304,10697.154459476471,0.6381876889713898,high,1.120961130548318,3.6578929928708344,75,0.5337792198066335,0.2534103596171777,0.43166596775513005,0.05346065411026401
0.5184496981186458,high,1.2434190814239856,3.941284020403416,27,0.6607293786211188,1.0,265,DONE,10673.255818843842,10760.376039028168,0.6710782706495769,high,1.154267952148431,2.4250798041453647,93,0.7683323737558874,0.29189494328963983,0.44389922730117504,0.09821283710899315
0.7254934153462669,high,1.0712222316929256,1.6226892760124632,90,0.6858035403381396,0.0,266,DONE,10697.547885894775,10765.143339395523,0.6805318964244411,high,1.2331092697269657,1.0357262130442986,22,0.6612555950550137,0.322111222186249,0.45370018395490525,0.11185582598691522
0.4989757800924832,high,1.266012632931656,2.833332934592255,28,0.6374455433015178,0.0,267,DONE,10760.800180196762,10811.245714187622,0.6666924830093673,high,1.2408641714605229,3.0243832627084184,92,0.6271177222133868,0.3114322104493079,0.4566947459787063,0.07662961398448227
0.5221776651245654,high,1.2168479442946585,1.7316427276211412,26,0.6790081903682125,1.0,268,DONE,10765.641680240631,10850.814676046371,0.6922828704090018,high,1.1753113572835552,2.2485523447388704,89,0.583295452503948,0.3104080706522742,0.4596719410062613,0.05250339967795729
0.6184581601464963,high,1.351326758723527,4.108540482003352,18,0.8732866251119806,1.0,269,DONE,10811.641527891159,10911.441099882126,0.71025200032517,high,1.089288925199137,1.983524512386645,64,0.6544463792688118,0.2888527820345884,0.4495366878948491,0.05773749719199883
0.6718696491663627,high,1.245810476507252,2.52354547809546,12,0.6775011535404328,0.0,270,DONE,10851.220968723297,11018.013679265976,0.7363444968262691,high,1.1092578690834267,3.247113235168138,74,0.559274493143408,0.23848708419438602,0.4209245859391052,0.066584441267001
0.5146187616448129,high,1.279630101400308,3.980896355062262,13,0.9441153637699012,0.0,271,DONE,10911.831559419632,11034.843727588654,0.6468394473865342,high,1.0824880098806182,2.7769722373189096,88,0.6586692751984233,0.29122844959354943,0.450330116045874,0.06014338137315248
0.5424550430388261,high,1.2341415290011433,1.7123831743455373,15,0.9253504285593661,0.0,272,DONE,11018.409855604172,11036.599159002304,0.7318907925038178,high,1.1202108931311767,0.8889055749421549,86,0.6476871021486326,0.27846696426690054,0.44273082928428864,0.07008942060056847
0.5200712247919019,high,1.3565456330527559,3.7464136251605313,26,0.825248622584911,0.0,274,DONE,11036.995235681534,11101.018116950989,0.6577761381887519,high,1.23003625394286,3.779788339211822,66,0.6581736036847444,0.2727995954056383,0.4408646957796023,0.06339003208168532
0.6334588779899911,high,1.277564820147772,1.0405562181938124,18,0.7462385817847667,0.0,275,DONE,11101.430351495743,11141.665338993073,0.7106957383543778,high,1.1901080140987599,1.7936893057772028,80,0.5734907017872088,0.2864332487000311,0.44833804388921444,0.058157038617610485
0.6914913791885557,high,1.3187918145768434,1.6538842653997619,22,0.8834159175010472,0.0,273,DONE,11035.236798763275,11185.730357408524,0.644337407809153,high,1.090007073213295,4.06576619165883,89,0.5588663899926223,0.2754799167234483,0.4435291174070454,0.05359714747649883
0.6161481757266181,high,1.2179046062968448,4.760454774115502,27,0.8394909349199167,1.0,277,DONE,11186.134713172913,11213.703443050385,0.7097548047674911,high,1.1622284621242915,4.306027930477368,71,0.5497811527204322,0.2622462249034103,0.4372198281796749,0.04808288961632377
0.6708031941797491,high,1.411125530720387,2.22679246639503,19,0.8230815063177247,0.0,276,DONE,11142.100775003433,11217.636598825455,0.6396041341246843,high,1.2592800945526998,1.9680097819563611,25,0.6492058393651161,0.31105639474990776,0.4574745957587701,0.0708329603394288
0.6438462888891685,high,1.220900887374339,2.4562703154895393,24,0.789710044601738,0.0,278,DONE,11214.125315904617,11224.130185365677,0.6410888134564222,high,1.124453494294408,3.9952103134494172,84,0.6330858321669031,0.280044390550264,0.44138821658912497,0.0824376863325679
0.701215692115723,high,1.3293620504809114,4.578012643132518,32,0.7728212054211844,0.0,279,DONE,11218.02344584465,11240.495214700699,0.6777549657215758,high,1.2649877439184993,1.5521327784542807,26,0.7015428384523877,0.2889747416575373,0.44742934464976086,0.07263141116474638
0.6833579008956014,high,1.1857660660583549,4.261960146958659,75,0.590671201649452,0.0,281,DONE,11240.898516893387,11266.098485946655,0.6819669307778019,high,1.035749863807097,1.126660632655951,89,0.6743589397757436,0.28728762203103075,0.4470888957225486,0.06974929089516496
0.569454514412327,high,1.2155752173898193,4.6244760025454585,16,0.7524482936416003,0.0,282,DONE,11266.497588157654,11318.642552614212,0.6226188301668277,high,1.0759936116283402,3.6238038357204143,78,0.5845424942576367,0.2647006017124522,0.4368769541064836,0.06142247256631215
0.7136902271529346,high,1.306727563530364,4.166193223937414,21,0.9007377138638082,0.0,280,DONE,11224.537091970444,11358.859253168106,0.6674471877139121,high,1.2003935782792636,4.7760609593278245,65,0.6433540447475783,0.2635928222585818,0.4371418082043835,0.05494256848873703
0.6181863955192367,high,1.251414997805776,1.8062434158861465,20,0.7257369375588087,0.0,283,DONE,11319.037640810013,11363.867676973343,0.6548332461563314,high,1.2330246360730164,0.6670815639008294,64,0.5943152462057643,0.252826819802049,0.42952156410837866,0.06645784345525607
0.5429549660179775,high,1.2029036833772622,2.19007475002365,28,0.7839011127248968,0.0,284,DONE,11359.264674663544,11410.921476602554,0.7151653730805716,high,1.2635647359281375,4.468391938463204,29,0.8315407485976797,0.24795822803072604,0.4274711038319294,0.06118333573204754
0.6624236399856971,high,1.2674008896762325,4.805038876659228,30,0.7872414867578656,0.0,285,DONE,11364.288503170013,11477.821539402008,0.6580419689865399,high,1.2479702595976483,2.486880330062913,17,0.7538519235513623,0.2552917385159133,0.4316159383358807,0.06185101887498014
0.6664803612106714,high,1.215896482581292,2.7168158333207337,25,0.8057009988682404,1.0,286,DONE,11411.321566104889,11500.30944943428,0.6812611050346499,high,1.2320848629908534,1.9366880464986806,73,0.5968903116239481,0.29276801227511046,0.4506286429799537,0.0631563883517473
0.6958835988717524,low,1.0792233944221754,3.945494330662711,90,0.4888906522253797,0.0,288,DONE,11500.707175970078,11527.235496997833,0.6416640855821737,high,1.2684780544798846,4.53534992857115,21,0.7837883908150312,0.26652166541964883,0.4378928497741673,0.06113689064913393
0.8070707124559219,low,0.782890939681758,0.8377927057787944,89,0.5379984726582848,0.0,287,DONE,11478.21543955803,11536.62404847145,0.6516291558401383,high,1.267632855848888,2.4758697719823575,20,0.8939687385600812,0.27150330320040766,0.4399175018261808,0.06528285486011975
0.6721777343189838,high,1.1636343079147615,2.1727886132900642,28,0.6431805270988847,1.0,290,DONE,11537.020625829697,11604.502169370651,0.604135422816563,high,1.0832038172561151,3.6315967422924396,72,0.5902050361042723,0.24897733966153304,0.4272429108242749,0.06671670815469966
0.6146593420322595,high,1.2539824215561355,2.92847740433577,20,0.8965445214208767,0.0,289,DONE,11527.630567789078,11616.978466749191,0.6542966773540023,high,1.0670021188717886,2.363139736504299,92,0.7423474823910593,0.3011116627965083,0.45113637984247995,0.0831829075414646
0.520770908336673,high,1.2192224827996807,3.2874757980918115,23,0.658849948345889,1.0,291,DONE,11604.912028312683,11684.287029981613,0.679322729793494,high,1.2651600652287294,4.131082211950497,21,0.609074856918007,0.28368550933832565,0.44290667663775274,0.08391493859546954
0.6760225091021115,high,1.2446719736352898,1.9828316574235454,28,0.6227921374333425,0.0,292,DONE,11617.399244308472,11765.081028223038,0.7029255519496328,high,1.2478329542440703,3.9317515839677837,22,0.6226843506579713,0.28845611603126015,0.4476602155933303,0.06963847018964003
0.5947286575959538,high,1.1924860582731747,4.758735920529086,93,0.6635875755263109,0.0,294,DONE,11765.505380392075,11816.480650424957,0.6810849631648619,high,1.1555931145364244,3.6384683812103864,79,0.5793572089141548,0.27524015769438487,0.4433852171212425,0.05378254851811757
0.608918123297599,high,1.2031572927767988,4.710124250289208,24,0.7435856176502695,0.0,293,DONE,11684.70149898529,11853.821543931961,0.6495839963086041,high,1.1316475464443814,4.409309541460738,70,0.6141554648949445,0.2531719937823798,0.4319585288824044,0.049877496653135345
0.5401899338637034,high,1.0739957968271077,1.4661306995106473,27,0.6382238402772352,0.0,295,DONE,11816.879856586456,11936.587725639343,0.6934651715465017,high,1.2347142512408258,1.3796678258368813,28,0.7249308524799409,0.2861733066234615,0.44762991789126383,0.06249481425139358
0.5110804179999917,high,1.241678210634591,3.7540060820094032,22,0.5981480557411707,1.0,296,DONE,11854.216160535812,11952.502782583237,0.6458687647028141,high,1.100553015413717,4.039846334883724,80,0.63296757765878,0.2711047030469898,0.4408256896279214,0.057268266927338066
0.4161912238630258,high,1.1591214079366183,1.947110056872046,23,0.6147101054834386,0.0,298,DONE,11952.94919872284,11978.877630233765,0.6863470860437796,high,1.1437783807978823,3.9879113131976704,73,0.5488801135652996,0.2681583360884515,0.4400793395999849,0.050789937310118
0.689908304377704,high,1.1428766576825653,2.126798113170841,21,0.770309640241036,1.0,299,DONE,11979.275891304016,12027.410748958588,0.6440446074816175,high,1.2860595964000228,3.482800809966829,23,0.7221632957133169,0.29732812936988007,0.45292458854377654,0.06150959232297524
0.5608039214315764,high,1.2166811959022734,3.973219643952982,23,0.7963305025616195,1.0,297,DONE,11937.006603479385,12032.345196723938,0.6397757103487262,high,1.0364633259754423,3.4839269757987603,78,0.6523439079698409,0.26604811127410277,0.4357818524235196,0.07321673893250857
0.6432100825847237,high,1.1132069583874267,2.8226929250666304,93,0.589601192048552,1.0,300,DONE,12027.810311794281,12070.291482925415,0.6870094440104582,high,1.1944103920988487,2.175345515417363,24,0.7376517126691446,0.34094386003843313,0.4683617585175507,0.07306440651147357
0.5709245395942891,high,1.312505401014447,3.792685588846256,24,0.6153359286179011,0.0,302,DONE,12070.728804826736,12143.777151107788,0.6582261828413797,high,1.2700570059361553,4.061751419822658,17,0.7963835615307155,0.3236342528899325,0.45889783299399406,0.09114769399016083
0.5127739626552891,high,1.2508184346203184,3.9917336617916117,18,0.5695073366953277,0.0,301,DONE,12065.033876419067,12223.166405677795,0.6820821254051831,high,1.2578024405725974,4.5617785901592205,27,0.8002379439347408,0.3107314407913041,0.4537038494634059,0.09127009081375685
0.6941020869388567,high,1.1131992450781685,1.65332245423887,25,0.7992669276690229,0.0,303,DONE,12144.180767059326,12313.315432786942,0.6278561108787438,high,1.227044190113332,2.187055763378903,19,0.7706040302856634,0.32582138688748263,0.4608603727642272,0.08526152443991081
0.5082596671055254,high,1.2350710353074994,2.440098764096156,23,0.6611202610750864,0.0,304,DONE,12223.57800412178,12354.117710351944,0.6993741509573977,high,1.1158785012643777,3.9167945039984127,82,0.6556919826765519,0.271207412042287,0.4396241384692347,0.0662160748670231
0.5158035082939765,high,1.220873788715624,3.0011006769362645,21,0.4892419400841233,1.0,305,DONE,12313.729635000229,12366.10923242569,0.6248180362863284,high,1.236895679937601,2.374643694046661,25,0.6954265090417938,0.3371370144832748,0.46811688400363677,0.0658956057662785
0.6929747059801317,high,1.1499577941043464,4.093882788627183,22,0.6215083679474352,0.0,307,DONE,12366.5215280056,12417.567290067673,0.568866109646122,high,1.1039850939915623,3.547531167625668,22,0.5627643756137678,0.31134827583574515,0.4512272105748439,0.10394484790839523
0.5296332089610858,high,1.1968341788826025,3.8984702889101137,21,0.657979310402133,1.0,308,DONE,12417.985173940659,12450.807009458542,0.5253140828165657,high,1.1965507013152212,2.974987563169898,27,0.717775806373846,0.3456361628442605,0.46941055799789705,0.07632518469456351
0.5266138051805432,high,1.2706690369460332,3.489343356710601,46,0.6624939660557334,0.0,306,DONE,12354.533550024033,12467.636199951172,0.5728480923605438,high,1.1165608619430245,2.2839204479629958,24,0.5840269346201262,0.3100474998131221,0.4524051321823513,0.0961646715162252
0.5421129788035033,high,1.2100146502113698,3.7893294066756398,25,0.37648783105736733,1.0,309,DONE,12451.239399194717,12514.447564125061,0.681956088290594,high,1.0823426062266635,3.5161183138500656,64,0.5776892178663077,0.2663653247972321,0.4351385321355848,0.0779056890976892
0.6832549362702925,high,1.0518139211422142,1.1119047293671764,94,0.596968600453614,1.0,310,DONE,12468.044904470444,12520.607529640198,0.5263863675177014,high,1.1297103698386617,2.7018127078467695,27,0.6907919812562676,0.34169992485107253,0.46698201439790554,0.08287873331994271
0.49911228097935023,high,1.2120150907007743,3.970049479920973,21,0.4707500763168925,0.0,311,DONE,12514.850811719894,12553.451705694199,0.6353457964937065,high,1.0512124225316342,2.8186869251040143,23,0.6157519324868487,0.3329012293854102,0.4616132878860101,0.09482179763198148
0.5183499814695823,high,1.181390868065049,3.4439471643422706,18,0.7538895545517292,0.0,312,DONE,12521.049584388733,12563.117720127106,0.7047697518475123,high,1.1563781008053198,3.0631432462456014,94,0.637133775421331,0.31631212534685504,0.45697229890324553,0.0862269258439235
0.5439875075408667,high,1.2058940058127343,3.0698826878523438,13,0.4800882303383944,0.0,314,DONE,12563.533538103104,12606.668427705765,0.665482682372171,high,1.155217325255363,2.477683176286626,86,0.5754165795584785,0.29809722219095697,0.4530237136917938,0.06328335599419373
0.682202171368866,high,1.0605618059967008,2.8344588880142534,94,0.676919490536183,0.0,313,DONE,12553.861896753311,12646.918078422546,0.6253286164947572,high,1.231292897701035,1.7428086967633685,24,0.7982012634712998,0.326712274687281,0.46386993934704546,0.06925347374761816
0.48833025112926437,high,1.2210073299602515,4.934117653979917,26,0.8164561177039747,0.0,316,DONE,12647.328906059265,12721.22071313858,0.7059706271953619,high,1.061708290968023,3.033336437635533,83,0.6109771741115448,0.26830184829774945,0.43848689184759015,0.063601982481686
0.5074666578260271,high,1.1666835257080854,4.794691148455885,27,0.5143057940359622,1.0,315,DONE,12607.076096534729,12725.615461349487,0.6873895904465528,high,1.224411178072482,4.5261681386413155,29,0.5522255897900739,0.30650122595469176,0.45359510801935465,0.08252092112835946
0.519886491802153,high,0.9403115275092058,3.543236679035748,23,0.41014450891005605,0.0,317,DONE,12721.657438755035,12781.0710003376,0.6162187722860394,high,1.24173394848564,4.10033600312332,29,0.7106092113056343,0.32581111240736244,0.4629294489359925,0.07317483684339805
0.5254613587967921,high,1.154865241176671,4.366678005584052,74,0.4877386656082856,0.0,319,DONE,12781.490243673325,12890.381551504135,0.6669029039575348,high,1.1610453609485978,2.7011915213545366,93,0.5723126520533548,0.32656609407713566,0.4615937277010211,0.08277626968772289
0.6286430541185001,high,1.2314611788090608,1.789849924328011,27,0.369638179286033,0.0,318,DONE,12726.025968551636,12933.801238536835,0.5945514324646917,high,1.1537306070216773,3.465767802941941,26,0.8250332632427436,0.31877800399318384,0.4594900697157745,0.07763674385172474
0.595977201024663,high,1.0755539905665512,1.8241740743963566,95,0.5736674015690227,1.0,320,DONE,12890.8188226223,12941.527782201767,0.6179678108324534,high,1.052460762857594,0.9610043743716492,86,0.5947701139783322,0.3097442300287366,0.4558366003778693,0.07756117423420308
0.6614164003174982,high,1.2062604938939805,4.232484475115275,21,0.6648080919088807,0.0,321,DONE,12934.211198806763,13026.631973981857,0.5642761778735133,high,1.1856222323652406,4.140351648225178,28,0.8043396842138323,0.3025667607904036,0.4532642203952057,0.0746435701499641
0.6900411665884607,high,1.1283817058321661,0.8430779613371188,93,0.6185638595448382,0.0,322,DONE,12941.933719158173,13031.83959531784,0.619598682620169,high,1.3426063522896852,3.993665164489983,21,0.6868540677980584,0.2987574036281789,0.4495761608029565,0.08592259914133431
0.6567462669967863,high,0.9896329306470502,1.4584617510831108,93,0.6615758621302968,0.0,323,DONE,13027.068503379822,13071.117507457733,0.6503032707258393,high,1.2118698168961204,2.7129839499025703,30,0.6200069998779045,0.31864971982460516,0.4612892969814372,0.06575910865178466
0.5138590403501199,high,1.1148587693803607,4.573832647175037,35,0.5715324103436699,1.0,324,DONE,13032.25333571434,13088.91608119011,0.5203332559696917,high,1.1775044898332563,3.3482094686157837,23,0.49874682143822374,0.34184092246928016,0.46775734388732043,0.07866875767489245
0.5488370044500606,high,1.230035688233309,4.040394373697249,31,0.49426917594055286,1.0,325,DONE,13071.563716888428,13097.628877162933,0.5160854620453402,high,1.122471350250913,2.285723587768594,31,0.6291218648350289,0.35080872892730364,0.46859728235821174,0.09032470095279432
0.5447364877201963,high,1.0754224274708641,4.576828896462354,18,0.4808896099911558,0.0,327,DONE,13098.037091970444,13140.941940784454,0.6711508896629783,high,1.171833313560033,2.1355610190940015,89,0.5911968976626,0.31433758834733366,0.4569798899887617,0.08184649684119043
0.5789948955125249,high,1.1977247951415992,4.547315826382823,25,0.48952005838677987,0.0,328,DONE,13141.355199337006,13164.970670938492,0.5976032601599254,high,1.1905229192582352,3.503807105450045,23,0.6224117170093694,0.3461340816484775,0.47050464101072836,0.07036094056511981
0.5608119621418312,high,1.2201072274062579,3.804041227900773,26,0.7841877777674772,1.0,326,DONE,13089.33386683464,13171.482344150543,0.524341581106445,high,1.2095953895854887,3.3573976891926183,27,0.7505517455005457,0.37437012719625434,0.4767037171345682,0.08349072481060571
0.5283412522057463,high,1.1570553037751516,4.626098493091954,24,0.6376645424588604,1.0,329,DONE,13165.381922006607,13189.262182235718,0.5910173830241139,high,1.1697944221767504,2.12649944515687,21,0.612365938613613,0.34206632999475367,0.46864584209887167,0.07367516923708645
0.5588700835028695,high,1.1434951811257068,4.58539973713908,30,0.5632824562563378,0.0,331,DONE,13189.680870771408,13297.050555944443,0.4936963318096886,high,1.197175479263098,3.681486375812721,25,0.8033060153681633,0.3588509277345434,0.4673827314262242,0.10784396952617667
0.6604755501242192,high,1.2317417106267594,1.9671583529572865,26,0.7809661524958464,0.0,330,DONE,13171.895176887512,13311.113314151764,0.5611976966027519,high,1.2326831785568508,4.194823309810931,22,0.6530992892000703,0.3670753969316439,0.4760537675103602,0.07552390574057878
0.5310947876230653,high,1.2656957359423435,4.931981268900036,29,0.631764302860265,0.0,332,DONE,13297.467451810837,13338.144842147827,0.5059426261066449,high,1.1526024004083724,3.1265724436196285,33,0.6161136199930435,0.3464439497653445,0.46849463939153874,0.08326651366380264
0.6004176237169457,high,1.0876011753865213,4.0505841259663375,95,0.5569113375320484,1.0,333,DONE,13311.520755052567,13347.308178663254,0.5437603420609068,high,1.1129118824055144,2.518007537853879,38,0.5265251925114866,0.322431707236001,0.4586856802213768,0.08987184300286541
0.6961691315088548,high,1.0207443407581167,0.9930149197478385,90,0.6016107817679142,1.0,334,DONE,13338.567041873932,13383.583302497864,0.5672745660638531,high,1.1621612064363405,2.2511619127343705,20,0.7990537239611138,0.32723407595502374,0.4636843791745823,0.0717546653421752
0.671049537313128,high,1.1888804526398251,3.9331628806270866,93,0.5740546313344852,0.0,335,DONE,13347.71781206131,13407.794310331345,0.6085615256222254,high,1.1765456994498082,3.873184444698007,21,0.8634873673787645,0.33570226191242264,0.46594258212324,0.0768359513745588
0.4931466221151214,high,1.197637473848498,3.6993336142482316,38,0.604214313276273,0.0,337,DONE,13408.203287601471,13478.75932097435,0.6600649852618088,high,1.2033710537241693,1.493770113318469,95,0.5629287795893021,0.3160106385259673,0.4591808215060842,0.07280719762066987
0.6813265821309746,high,1.0926144019097148,4.221254846782017,92,0.6594810629828617,0.0,338,DONE,13479.170287847519,13521.493341445923,0.6666423267875268,high,1.190383502807685,3.98470475852425,93,0.5753739669775764,0.3084876975906801,0.4571955266522972,0.06553845005040665
0.6436479598748014,high,1.20863554827593,3.908111353841405,23,0.8492667011943728,0.0,336,DONE,13383.99571609497,13551.056173324585,0.5076119482251399,high,1.227043774381972,3.19462876213849,27,0.7517675940294062,0.3537478960332321,0.4694878318234128,0.09050689396418835
0.634082352093604,high,1.047481394891612,1.0807103429834126,94,0.6419512611764117,1.0,339,DONE,13521.90973997116,13591.109628677368,0.6571931391210909,high,1.0686704690047253,2.3455544623990088,63,0.6088954712512675,0.2941566426883462,0.44998877092985035,0.07168415646228576
0.5110836608244743,high,1.0041183015931099,1.5775565595455379,93,0.5624851919299712,0.0,340,DONE,13551.49459195137,13624.624608039856,0.5845100389715809,high,1.1985491321373287,2.6193203946446983,37,0.6052223662132707,0.30503504634836354,0.45177381216086765,0.08882054657145722
0.6300809221462026,high,1.0647694575273747,0.4735837975152869,91,0.6162912152948561,0.0,341,DONE,13591.5181453228,13625.036131381989,0.5206483277500379,high,1.2074862406330702,3.0380546417479644,30,0.5904769804026255,0.34743073894943366,0.4704154087259368,0.0737018576135906
0.5887674986084941,high,1.246300962422924,4.088083550637731,25,0.8037431483910024,1.0,342,DONE,13625.035862922668,13702.614524126053,0.5834931068011354,high,1.1192458975484936,2.4082939616712107,22,0.7234639538399518,0.3353821247997067,0.4628010730960752,0.09336017301645182
0.5251632035888115,high,1.1877670144535544,3.6177592788907615,32,0.557360794319988,0.0,343,DONE,13625.444010972977,13717.400537490845,0.6873565412974225,high,1.1948635181091407,2.7183681629572436,75,0.6064977182888995,0.2813109905039053,0.4463990583907875,0.05387947469524305
0.6517018928277921,high,1.145734811799968,1.4190963605329963,84,0.6389371774606218,1.0,344,DONE,13703.033012390137,13737.678472280502,0.545999974380306,high,1.283080862874927,3.689709667924338,28,0.7817329284840941,0.3406443841720781,0.46532252250768935,0.08989292381041285
0.6524849766638191,high,1.0573113999006025,0.7255370219628267,98,0.6493197046470371,0.0,345,DONE,13717.820587873459,13766.421421527863,0.5417152385559647,high,1.2260631304950742,2.154529400294039,28,0.7793269801777808,0.3332099032498469,0.46445777555613016,0.08037436377058274
0.5070972254208976,high,1.1376103189258564,4.993679319267881,25,0.4909297290153321,0.0,346,DONE,13738.196769952774,13951.775247573853,0.6422030244635412,high,1.1419724372478253,2.2668034459155226,29,0.5556247107050587,0.3103188874687361,0.4548814475104501,0.08428489935747453
0.6943175299539072,high,1.1668377730882438,0.9643666917847207,83,0.6377562867343936,0.0,347,DONE,13766.861469745636,13970.098964691162,0.6093308428926106,high,1.2039364980469531,3.022582380154718,20,0.6469308657118437,0.32407800491995986,0.4592843322081246,0.09005195075730049
0.6780489568987729,high,1.0651885551283944,1.6361419918764055,95,0.5898153015216627,0.0,348,DONE,13952.196159124374,13976.517163038254,0.6969551644576287,high,1.089589912642028,4.02428228848423,82,0.54849861407178,0.2869637006750427,0.4486816883810309,0.057448043321551456
0.5401227127887489,high,1.2393166051090705,2.6552067034424915,34,0.6619738029269957,1.0,349,DONE,13970.514049053192,14025.04340004921,0.5038516707809397,high,1.2136907834095005,2.301774800390966,33,0.5443200384269627,0.33388781739327666,0.4636527490344137,0.08621410036914974
0.549973799492404,high,1.1727124263365498,3.749069377570416,20,0.7000196788251155,0.0,350,DONE,13976.93414068222,14025.558949708939,0.6148424909139001,high,1.144186429953447,4.125876082190361,33,0.6547265865952054,0.32077248429573757,0.45995457214963364,0.07949395683400033
0.5730559909127244,high,1.0767662229477322,1.2655622939626878,96,0.6431264476130386,0.0,351,DONE,14025.461498498917,14070.20136642456,0.547386250758161,high,1.1300131831971851,4.366985998211044,25,0.5497229903688456,0.3435271374760442,0.46831026926916924,0.07875109517078226
0.6174411401403455,high,1.2108103029881183,2.080395058596978,32,0.6554381164826744,0.0,353,DONE,14070.622329950333,14116.555322647095,0.5086822679667315,high,1.204093262169997,2.7654488120230587,24,0.589746028579827,0.3589661963085042,0.47437436515974685,0.0712630892930965
0.6267006833351598,high,1.097187083219936,1.4719853525800177,91,0.6368879274660302,1.0,352,DONE,14025.977057933807,14149.883761405945,0.5268317834711658,high,1.2388365492866238,2.547472041397428,33,0.6186046473925416,0.34093110120826225,0.46818616437088456,0.07415390029434073
0.52582561160247,high,1.1917275458024568,3.5404776807637424,37,0.6921418788234652,0.0,355,DONE,14150.34106206894,14163.360740423203,0.5967516386787131,high,1.1914448063284333,1.8115236150687366,23,0.7722657573282111,0.32150479023799666,0.45824619516927656,0.09027671186358083
0.6043715742644677,high,1.2690904186634289,3.3621961946969425,24,0.8320234275083916,0.0,354,DONE,14116.973907709122,14213.280475139618,0.5312576558650651,high,1.186826740344303,3.758236131960657,26,0.8153964615957502,0.3501122946210814,0.4718395517000767,0.07000795117494185
0.5557865990944828,high,1.193961656608319,3.103199102251692,33,0.4700410073230619,0.0,357,DONE,14213.6929769516,14255.08133149147,0.6010490257245462,high,1.1481466488309904,4.389843558317279,28,0.5784620387575814,0.3125090750366322,0.4579544957709247,0.07158793794752756
0.5863740869565282,high,1.217759917414568,2.638417353228031,28,0.808081674340514,1.0,356,DONE,14163.771723985672,14287.933321475983,0.6404909128407182,high,1.155493242370795,4.167546961643263,85,0.5329929993994302,0.28720120840583774,0.44728741276649603,0.06819563532014762
0.6032876291821428,high,1.1197059056810625,2.937585109064968,95,0.6221789074626488,0.0,358,DONE,14255.497564077377,14289.158951759338,0.521206462097934,high,1.2055543606439012,2.8510397184723044,21,0.5088338446799804,0.3334622716822804,0.46338350670380035,0.0868384175446701
